open,low,high,close,change,changepercent,date miladi,date shamsi
"65,720","64,660","68,090","66,530",820,1.25%,09/05/2018,1397/02/19
"63,890","63,650","66,840","65,710",1810,2.83%,08/05/2018,1397/02/18
"59,220","59,080","64,420","63,900",4670,7.88%,07/05/2018,1397/02/17
"63,510","59,060","63,650","59,230",4270,7.21%,06/05/2018,1397/02/16
"63,810","62,180","65,600","63,500",2340,3.83%,05/05/2018,1397/02/15
"61,190","61,090","61,420","61,160",1520,2.55%,03/05/2018,1397/02/13
"59,640","59,310","59,740","59,640",10,0.02%,01/05/2018,1397/02/11
"57,020","57,020","60,390","59,650",2620,4.59%,30/04/2018,1397/02/10
"58,520","56,610","59,610","57,030",1510,2.65%,29/04/2018,1397/02/09
"57,110","56,950","58,540","58,540",2306,4.10%,28/04/2018,1397/02/08
"56,306","55,491","56,767","56,234",116,0.21%,26/04/2018,1397/02/06
"55,460","55,310","56,420","56,350",2120,3.91%,25/04/2018,1397/02/05
"54,180","54,150","54,230","54,230",270,0.50%,24/04/2018,1397/02/04
"54,830","54,450","55,240","54,500",790,1.45%,23/04/2018,1397/02/03
"55,880","54,880","56,010","55,290",580,1.05%,22/04/2018,1397/02/02
"56,170","55,870","56,330","55,870",3941,7.59%,21/04/2018,1397/02/01
"55,601","51,160","56,357","51,929",3149,6.46%,19/04/2018,1397/01/30
"54,990","47,930","55,410","48,780",4680,10.61%,18/04/2018,1397/01/29
"52,600","43,300","52,900","44,100",8600,19.50%,17/04/2018,1397/01/28
"53,100","51,600","54,100","52,700",3500,7.11%,16/04/2018,1397/01/27
"45,500","44,700","49,600","49,200",2600,5.58%,15/04/2018,1397/01/26
"45,500","45,000","47,000","46,600",7020,15.06%,12/04/2018,1397/01/23
"46,766","46,401","54,333","53,620",1410,2.63%,11/04/2018,1397/01/22
"47,660","47,350","55,840","55,030",3170,5.76%,10/04/2018,1397/01/21
"58,200","58,200","58,200","58,200",450,0.77%,09/04/2018,1397/01/20
"56,450","56,450","60,480","58,650",2050,3.62%,08/04/2018,1397/01/19
"52,450","52,080","57,050","56,600",5660,11.11%,07/04/2018,1397/01/18
"50,940","50,940","50,940","50,940",-,-,05/04/2018,1397/01/16
"50,430","50,400","50,940","50,940",380,0.75%,04/04/2018,1397/01/15
"50,550","50,050","50,560","50,560",460,0.91%,03/04/2018,1397/01/14
"51,020","51,020","51,020","51,020",570,1.13%,29/03/2018,1397/01/09
"50,570","50,410","51,400","50,450",10,0.02%,28/03/2018,1397/01/08
"50,440","50,340","50,700","50,460",30,0.06%,27/03/2018,1397/01/07
"51,010","49,600","51,400","50,490",540,1.07%,26/03/2018,1397/01/06
"49,710","49,710","51,180","51,030",2040,4.16%,25/03/2018,1397/01/05
"48,750","48,750","49,130","48,990",420,0.86%,19/03/2018,1396/12/28
"48,280","48,280","48,750","48,570",380,0.79%,18/03/2018,1396/12/27
"48,290","48,190","48,290","48,190",460,0.95%,17/03/2018,1396/12/26
"48,650","48,650","48,650","48,650",160,0.33%,15/03/2018,1396/12/24
"48,550","48,370","48,560","48,490",20,0.04%,14/03/2018,1396/12/23
"48,210","48,060","48,510","48,510",350,0.73%,13/03/2018,1396/12/22
"48,270","47,820","48,420","48,160",100,0.21%,12/03/2018,1396/12/21
"48,080","47,230","48,500","48,260",230,0.48%,11/03/2018,1396/12/20
"47,920","47,850","48,030","48,030",140,0.29%,10/03/2018,1396/12/19
"47,890","47,890","47,890","47,890",30,0.06%,08/03/2018,1396/12/17
"47,890","47,850","47,900","47,860",20,0.04%,07/03/2018,1396/12/16
"47,950","47,840","47,960","47,880",130,0.27%,06/03/2018,1396/12/15
"47,740","47,730","47,800","47,750",60,0.13%,05/03/2018,1396/12/14
"47,730","47,630","47,790","47,690",10,0.02%,04/03/2018,1396/12/13
"47,110","47,080","47,700","47,700",3010,6.74%,03/03/2018,1396/12/12
"44,690","44,690","44,690","44,690",10,0.02%,01/03/2018,1396/12/10
"44,700","44,690","44,700","44,700",10,0.02%,28/02/2018,1396/12/09
"44,710","44,710","44,710","44,710",10,0.02%,27/02/2018,1396/12/08
"44,760","44,720","44,760","44,720",60,0.13%,26/02/2018,1396/12/07
"44,780","44,760","44,780","44,780",20,0.04%,25/02/2018,1396/12/06
"44,790","44,750","44,800","44,760",151,0.34%,24/02/2018,1396/12/05
"45,092","44,376","45,741","44,911",19,0.04%,22/02/2018,1396/12/03
"45,130","44,930","45,250","44,930",820,1.83%,21/02/2018,1396/12/02
"45,920","45,750","46,090","45,750",-,-,19/02/2018,1396/11/30
"46,060","45,670","46,060","45,750",340,0.74%,18/02/2018,1396/11/29
"46,970","46,090","46,970","46,090",1090,2.36%,17/02/2018,1396/11/28
"47,452","46,491","48,239","47,180",200,0.42%,15/02/2018,1396/11/26
"47,900","47,380","47,900","47,380",790,1.67%,14/02/2018,1396/11/25
"48,750","48,160","48,750","48,170",600,1.25%,13/02/2018,1396/11/24
"48,720","48,450","49,120","48,770",1500,3.17%,12/02/2018,1396/11/23
"47,260","47,250","47,350","47,270",370,0.79%,10/02/2018,1396/11/21
"46,150","45,520","47,870","46,900",200,0.43%,08/02/2018,1396/11/19
"45,430","45,370","46,850","46,700",1250,2.75%,07/02/2018,1396/11/18
"46,930","45,410","47,800","45,450",1450,3.19%,06/02/2018,1396/11/17
"46,660","46,110","47,020","46,900",140,0.30%,05/02/2018,1396/11/16
"47,490","46,730","47,590","46,760",680,1.45%,04/02/2018,1396/11/15
"47,090","46,890","47,790","47,440",672,1.44%,03/02/2018,1396/11/14
"46,510","45,621","47,460","46,768",298,0.64%,01/02/2018,1396/11/12
"46,480","46,380","46,540","46,470",20,0.04%,31/01/2018,1396/11/11
"45,880","45,620","46,450","46,450",780,1.71%,30/01/2018,1396/11/10
"45,450","45,420","45,830","45,670",170,0.37%,29/01/2018,1396/11/09
"45,700","45,490","46,080","45,500",180,0.40%,28/01/2018,1396/11/08
"45,230","45,230","45,690","45,680",350,0.77%,27/01/2018,1396/11/07
"45,495","45,330","45,660","45,330",-,-,25/01/2018,1396/11/05
"45,630","45,330","45,650","45,330",330,0.73%,24/01/2018,1396/11/04
"45,610","45,530","46,010","45,660",140,0.31%,23/01/2018,1396/11/03
"45,780","45,550","46,460","45,800",10,0.02%,22/01/2018,1396/11/02
"46,230","45,600","46,980","45,790",180,0.39%,21/01/2018,1396/11/01
"45,530","45,420","46,420","45,970",1353,3.03%,20/01/2018,1396/10/30
"44,605","43,681","45,156","44,617",37,0.08%,18/01/2018,1396/10/28
"44,610","44,500","44,910","44,580",100,0.22%,17/01/2018,1396/10/27
"44,370","44,100","44,590","44,480",190,0.43%,16/01/2018,1396/10/26
"44,280","44,200","44,480","44,290",80,0.18%,15/01/2018,1396/10/25
"44,170","43,920","44,230","44,210",50,0.11%,14/01/2018,1396/10/24
"44,110","44,090","44,520","44,260",144,0.33%,13/01/2018,1396/10/23
"43,842","43,447","44,645","44,116",34,0.08%,11/01/2018,1396/10/21
"44,030","44,030","44,380","44,150",140,0.32%,10/01/2018,1396/10/20
"43,690","43,690","44,020","44,010",350,0.80%,09/01/2018,1396/10/19
"43,650","43,490","43,970","43,660",290,0.66%,08/01/2018,1396/10/18
"43,680","43,680","44,150","43,950",420,0.96%,07/01/2018,1396/10/17
"43,340","43,340","43,580","43,530",247,0.57%,06/01/2018,1396/10/16
"43,344","42,503","44,015","43,283",43,0.10%,04/01/2018,1396/10/14
"43,640","43,130","43,690","43,240",500,1.16%,03/01/2018,1396/10/13
"43,380","43,000","43,910","43,740",350,0.81%,02/01/2018,1396/10/12
"42,960","42,850","43,460","43,390",510,1.19%,01/01/2018,1396/10/11
"42,990","42,880","43,230","42,880",-,-,31/12/2017,1396/10/10
"42,420","42,420","42,920","42,880",581,1.37%,30/12/2017,1396/10/09
"41,937","41,186","42,815","42,299",269,0.64%,28/12/2017,1396/10/07
"41,930","41,920","42,100","42,030",140,0.33%,27/12/2017,1396/10/06
"41,800","41,800","42,100","41,890",-,-,26/12/2017,1396/10/05
"41,800","41,750","41,890","41,890",100,0.24%,25/12/2017,1396/10/04
"41,900","41,790","41,950","41,790",150,0.36%,24/12/2017,1396/10/03
"41,950","41,860","41,980","41,940",11,0.03%,23/12/2017,1396/10/02
"41,972","41,702","42,706","41,929",11,0.03%,21/12/2017,1396/09/30
"41,940","41,940","41,940","41,940",80,0.19%,20/12/2017,1396/09/29
"41,900","41,860","41,970","41,860",110,0.26%,19/12/2017,1396/09/28
"41,800","41,800","41,970","41,970",160,0.38%,18/12/2017,1396/09/27
"41,850","41,780","41,870","41,810",20,0.05%,17/12/2017,1396/09/26
"41,830","41,810","42,000","41,830",273,0.65%,16/12/2017,1396/09/25
"42,090","41,471","42,957","42,103",7,0.02%,14/12/2017,1396/09/23
"42,090","42,030","42,110","42,110",80,0.19%,13/12/2017,1396/09/22
"42,080","42,080","42,230","42,190",10,0.02%,12/12/2017,1396/09/21
"42,130","42,040","42,220","42,200",90,0.21%,11/12/2017,1396/09/20
"42,140","42,070","42,170","42,110",40,0.10%,10/12/2017,1396/09/19
"42,070","42,060","42,200","42,070",48,0.11%,09/12/2017,1396/09/18
"41,911","41,177","42,429","42,022",43,0.10%,07/12/2017,1396/09/16
"41,974","41,277","42,789","41,979",41,0.10%,05/12/2017,1396/09/14
"41,980","41,950","42,140","42,020",160,0.38%,04/12/2017,1396/09/13
"41,660","41,660","41,920","41,860",220,0.53%,03/12/2017,1396/09/12
"41,500","41,480","41,680","41,640",96,0.23%,02/12/2017,1396/09/11
"41,417","40,911","42,071","41,544",154,0.37%,30/11/2017,1396/09/09
"41,380","41,320","41,390","41,390",30,0.07%,29/11/2017,1396/09/08
"41,340","41,250","41,480","41,360",180,0.44%,28/11/2017,1396/09/07
"41,150","41,150","41,180","41,180",-,-,26/11/2017,1396/09/05
"41,220","41,110","41,220","41,180",75,0.18%,25/11/2017,1396/09/04
"41,230","40,702","41,828","41,255",15,0.04%,23/11/2017,1396/09/02
"41,230","41,230","41,280","41,240",30,0.07%,22/11/2017,1396/09/01
"41,020","41,010","41,250","41,210",280,0.68%,21/11/2017,1396/08/30
"40,920","40,910","40,990","40,930",18,0.04%,20/11/2017,1396/08/29
"40,998","40,391","41,342","40,948",48,0.12%,18/11/2017,1396/08/27
"40,900","40,200","41,400","40,900",100,0.24%,16/11/2017,1396/08/25
"40,980","40,960","41,010","41,000",10,0.02%,15/11/2017,1396/08/24
"41,100","40,970","41,100","41,010",210,0.51%,14/11/2017,1396/08/23
"41,340","41,120","41,380","41,220",140,0.34%,13/11/2017,1396/08/22
"40,970","40,970","41,360","41,360",370,0.90%,12/11/2017,1396/08/21
"40,850","40,850","40,990","40,990",244,0.60%,11/11/2017,1396/08/20
"40,747","40,362","41,447","40,746",6,0.01%,08/11/2017,1396/08/17
"40,710","40,700","40,760","40,740",40,0.10%,07/11/2017,1396/08/16
"40,730","40,690","40,770","40,700",20,0.05%,06/11/2017,1396/08/15
"40,700","40,690","40,740","40,720",60,0.15%,05/11/2017,1396/08/14
"40,520","40,510","40,700","40,660",120,0.30%,04/11/2017,1396/08/13
"40,564","40,244","40,998","40,540",-,-,02/11/2017,1396/08/11
"40,570","40,490","40,570","40,540",40,0.10%,01/11/2017,1396/08/10
"40,550","40,520","40,620","40,580",60,0.15%,31/10/2017,1396/08/09
"40,530","40,520","40,570","40,520",30,0.07%,30/10/2017,1396/08/08
"40,710","40,540","40,720","40,550",140,0.35%,29/10/2017,1396/08/07
"40,670","40,620","40,760","40,690",152,0.37%,28/10/2017,1396/08/06
"40,398","39,783","41,239","40,538",218,0.54%,26/10/2017,1396/08/04
"40,300","40,260","40,330","40,320",40,0.10%,25/10/2017,1396/08/03
"40,330","40,220","40,330","40,280",20,0.05%,24/10/2017,1396/08/02
"40,200","40,190","40,350","40,300",120,0.30%,23/10/2017,1396/08/01
"40,120","40,110","40,180","40,180",70,0.17%,22/10/2017,1396/07/30
"40,140","40,110","40,160","40,110",48,0.12%,21/10/2017,1396/07/29
"40,215","39,543","40,786","40,158",12,0.03%,19/10/2017,1396/07/27
"40,220","40,110","40,220","40,170",40,0.10%,18/10/2017,1396/07/26
"40,170","40,170","40,340","40,210",20,0.05%,17/10/2017,1396/07/25
"40,070","40,070","40,190","40,190",110,0.27%,16/10/2017,1396/07/24
"40,060","40,010","40,150","40,080",10,0.02%,15/10/2017,1396/07/23
"39,950","39,930","40,080","40,070",97,0.24%,14/10/2017,1396/07/22
"40,190","39,501","40,989","39,973",197,0.49%,12/10/2017,1396/07/20
"40,180","40,170","40,180","40,170",10,0.02%,11/10/2017,1396/07/19
"40,220","40,040","40,230","40,160",80,0.20%,10/10/2017,1396/07/18
"40,480","39,830","40,490","40,240",170,0.42%,09/10/2017,1396/07/17
"39,760","39,740","40,410","40,410",630,1.58%,08/10/2017,1396/07/16
"39,660","39,600","39,980","39,780",200,0.51%,07/10/2017,1396/07/15
"39,425","39,082","40,106","39,580",100,0.25%,05/10/2017,1396/07/13
"39,380","39,380","39,480","39,480",110,0.28%,04/10/2017,1396/07/12
"39,240","39,240","39,370","39,370",70,0.18%,03/10/2017,1396/07/11
"39,170","39,170","39,300","39,300",153,0.39%,02/10/2017,1396/07/10
"39,104","38,341","39,605","39,147",37,0.09%,28/09/2017,1396/07/06
"39,080","39,080","39,110","39,110",40,0.10%,27/09/2017,1396/07/05
"39,050","39,050","39,090","39,070",10,0.03%,26/09/2017,1396/07/04
"39,010","39,010","39,130","39,060",60,0.15%,25/09/2017,1396/07/03
"38,930","38,930","39,000","39,000",80,0.21%,24/09/2017,1396/07/02
"38,920","38,920","38,930","38,920",7,0.02%,23/09/2017,1396/07/01
"38,922","38,248","39,226","38,927",7,0.02%,21/09/2017,1396/06/30
"38,920","38,920","38,920","38,920",10,0.03%,20/09/2017,1396/06/29
"38,930","38,910","38,930","38,930",10,0.03%,19/09/2017,1396/06/28
"38,950","38,920","38,950","38,920",50,0.13%,18/09/2017,1396/06/27
"38,970","38,960","39,000","38,970",10,0.03%,17/09/2017,1396/06/26
"39,080","38,980","39,080","38,980",80,0.21%,16/09/2017,1396/06/25
"39,130","38,340","39,750","39,060",40,0.10%,14/09/2017,1396/06/23
"39,140","39,090","39,140","39,100",100,0.26%,13/09/2017,1396/06/22
"39,160","39,090","39,250","39,200",60,0.15%,12/09/2017,1396/06/21
"39,010","39,000","39,170","39,140",140,0.36%,11/09/2017,1396/06/20
"39,010","38,980","39,010","39,000",9,0.02%,10/09/2017,1396/06/19
"39,022","38,314","39,459","39,009",31,0.08%,07/09/2017,1396/06/16
"38,950","38,950","39,040","39,040",100,0.26%,06/09/2017,1396/06/15
"38,830","38,830","38,960","38,940",120,0.31%,05/09/2017,1396/06/14
"38,780","38,760","38,820","38,820",30,0.08%,04/09/2017,1396/06/13
"38,910","38,790","38,930","38,790",110,0.28%,03/09/2017,1396/06/12
"38,830","38,830","38,900","38,900",97,0.25%,02/09/2017,1396/06/11
"38,747","38,204","39,536","38,803",63,0.16%,31/08/2017,1396/06/09
"38,730","38,730","38,740","38,740",20,0.05%,30/08/2017,1396/06/08
"38,650","38,650","38,720","38,720",90,0.23%,29/08/2017,1396/06/07
"38,570","38,570","38,630","38,630",50,0.13%,28/08/2017,1396/06/06
"38,580","38,580","38,600","38,580",10,0.03%,27/08/2017,1396/06/05
"38,530","38,530","38,650","38,590",105,0.27%,26/08/2017,1396/06/04
"38,383","37,626","38,804","38,485",105,0.27%,24/08/2017,1396/06/02
"38,340","38,340","38,380","38,380",50,0.13%,23/08/2017,1396/06/01
"38,310","38,310","38,330","38,330",30,0.08%,22/08/2017,1396/05/31
"38,310","38,300","38,310","38,300",-,-,21/08/2017,1396/05/30
"38,270","38,270","38,320","38,300",20,0.05%,20/08/2017,1396/05/29
"38,250","38,250","38,280","38,280",50,0.13%,19/08/2017,1396/05/28
"38,190","37,620","38,460","38,230",30,0.08%,17/08/2017,1396/05/26
"38,190","38,190","38,200","38,200",-,-,16/08/2017,1396/05/25
"38,190","38,180","38,200","38,200",30,0.08%,15/08/2017,1396/05/24
"38,140","38,140","38,170","38,170",40,0.10%,14/08/2017,1396/05/23
"38,130","38,130","38,130","38,130",10,0.03%,13/08/2017,1396/05/22
"38,140","38,100","38,140","38,120",14,0.04%,12/08/2017,1396/05/21
"38,144","37,786","38,605","38,134",16,0.04%,10/08/2017,1396/05/19
"38,150","38,100","38,150","38,150",40,0.10%,09/08/2017,1396/05/18
"38,120","38,110","38,130","38,110",-,-,08/08/2017,1396/05/17
"38,140","38,110","38,140","38,110",40,0.10%,07/08/2017,1396/05/16
"38,200","38,150","38,200","38,150",60,0.16%,06/08/2017,1396/05/15
"38,250","38,200","38,250","38,210",6,0.02%,05/08/2017,1396/05/14
"38,226","37,623","38,550","38,216",44,0.12%,03/08/2017,1396/05/12
"38,220","38,220","38,260","38,260",50,0.13%,02/08/2017,1396/05/11
"38,200","38,190","38,210","38,210",20,0.05%,01/08/2017,1396/05/10
"38,140","38,140","38,210","38,190",60,0.16%,31/07/2017,1396/05/09
"38,110","38,100","38,130","38,130",10,0.03%,30/07/2017,1396/05/08
"38,080","38,080","38,130","38,120",81,0.21%,29/07/2017,1396/05/07
"38,020","37,468","38,400","38,039",29,0.08%,27/07/2017,1396/05/05
"38,020","38,010","38,040","38,010",10,0.03%,26/07/2017,1396/05/04
"37,810","37,810","38,000","38,000",210,0.56%,25/07/2017,1396/05/03
"37,730","37,720","37,790","37,790",70,0.19%,24/07/2017,1396/05/02
"37,740","37,710","37,740","37,720",30,0.08%,23/07/2017,1396/05/01
"37,750","37,740","37,750","37,750",70,0.19%,22/07/2017,1396/04/31
"37,820","37,820","37,820","37,820",50,0.13%,19/07/2017,1396/04/28
"37,770","37,770","37,770","37,770",10,0.03%,18/07/2017,1396/04/27
"37,780","37,780","37,790","37,780",10,0.03%,17/07/2017,1396/04/26
"37,810","37,770","37,810","37,790",10,0.03%,16/07/2017,1396/04/25
"37,810","37,790","37,830","37,800",46,0.12%,15/07/2017,1396/04/24
"37,866","37,176","38,161","37,846",4,0.01%,13/07/2017,1396/04/22
"37,890","37,850","37,890","37,850",50,0.13%,12/07/2017,1396/04/21
"37,950","37,900","37,950","37,900",30,0.08%,11/07/2017,1396/04/20
"37,910","37,910","37,960","37,930",50,0.13%,10/07/2017,1396/04/19
"37,870","37,860","37,880","37,880",20,0.05%,09/07/2017,1396/04/18
"37,880","37,860","37,890","37,860",28,0.07%,08/07/2017,1396/04/17
"37,890","37,304","38,659","37,888",8,0.02%,06/07/2017,1396/04/15
"37,890","37,880","37,920","37,880",-,-,05/07/2017,1396/04/14
"37,820","37,790","37,880","37,880",80,0.21%,04/07/2017,1396/04/13
"37,840","37,800","37,860","37,800",10,0.03%,03/07/2017,1396/04/12
"37,820","37,780","37,820","37,790",50,0.13%,02/07/2017,1396/04/11
"37,870","37,840","37,880","37,840",95,0.25%,01/07/2017,1396/04/10
"37,670","37,327","37,963","37,745",65,0.17%,29/06/2017,1396/04/08
"37,640","37,640","37,680","37,680",140,0.37%,28/06/2017,1396/04/07
"37,565","37,104","37,899","37,540",-,-,25/06/2017,1396/04/04
"37,580","37,540","37,590","37,540",28,0.07%,24/06/2017,1396/04/03
"37,456","36,763","37,861","37,568",128,0.34%,22/06/2017,1396/04/01
"37,460","37,440","37,480","37,440",20,0.05%,21/06/2017,1396/03/31
"37,420","37,370","37,420","37,420",30,0.08%,20/06/2017,1396/03/30
"37,510","37,450","37,520","37,450",50,0.13%,19/06/2017,1396/03/29
"37,480","37,440","37,610","37,500",-,-,18/06/2017,1396/03/28
"37,320","37,320","37,500","37,500",186,0.50%,17/06/2017,1396/03/27
"37,308","36,878","37,541","37,314",4,0.01%,15/06/2017,1396/03/25
"37,320","37,300","37,320","37,310",10,0.03%,14/06/2017,1396/03/24
"37,280","37,270","37,310","37,300",30,0.08%,13/06/2017,1396/03/23
"37,310","37,270","37,310","37,270",30,0.08%,12/06/2017,1396/03/22
"37,340","37,290","37,350","37,300",50,0.13%,11/06/2017,1396/03/21
"37,350","37,350","37,380","37,350",18,0.05%,10/06/2017,1396/03/20
"37,392","36,915","37,721","37,368",2,0.01%,08/06/2017,1396/03/18
"37,400","37,370","37,400","37,370",10,0.03%,07/06/2017,1396/03/17
"37,310","37,300","37,390","37,380",50,0.13%,06/06/2017,1396/03/16
"37,330","37,330","37,330","37,330",3,0.01%,03/06/2017,1396/03/13
"37,350","37,138","37,648","37,333",7,0.02%,01/06/2017,1396/03/11
"37,350","37,340","37,350","37,340",-,-,31/05/2017,1396/03/10
"37,380","37,330","37,580","37,340",20,0.05%,30/05/2017,1396/03/09
"37,370","37,350","37,380","37,360",20,0.05%,29/05/2017,1396/03/08
